game_id,date,white,black,white_elo,black_elo,result,opening,eco,move_number,player_to_move,move_san,fen_before,time_remaining,best_move,eval_before,eval_after,centipawn_loss
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,28,black,Bxd4,r1bq1rk1/1p3pbp/p3p1p1/3p4/2PN4/PB6/1P1B1PPP/R2Q1RK1 b - - 0 14,0:02:25,d5c4,40.0,-22.0,62.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,29,white,Bc3,r1bq1rk1/1p3p1p/p3p1p1/3p4/2Pb4/PB6/1P1B1PPP/R2Q1RK1 w - - 0 15,0:02:42,d2b4,-19.0,228.0,-247.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,30,black,Bg7,r1bq1rk1/1p3p1p/p3p1p1/3p4/2Pb4/PBB5/1P3PPP/R2Q1RK1 b - - 1 15,0:02:18,d4c3,238.0,-5.0,243.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,31,white,Qf3,r1bq1rk1/1p3pbp/p3p1p1/3p4/2P5/PBB5/1P3PPP/R2Q1RK1 w - - 2 16,0:02:39,c3g7,-7.0,205.0,-212.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,32,black,Bd7,r1bq1rk1/1p3pbp/p3p1p1/3p4/2P5/PBB2Q2/1P3PPP/R4RK1 b - - 3 16,0:02:13,d5d4,197.0,1.0,196.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,33,white,cxd5,r2q1rk1/1p1b1pbp/p3p1p1/3p4/2P5/PBB2Q2/1P3PPP/R4RK1 w - - 4 17,0:02:37,c4d5,16.0,-7.0,23.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,34,black,exd5,r2q1rk1/1p1b1pbp/p3p1p1/3P4/8/PBB2Q2/1P3PPP/R4RK1 b - - 0 17,0:02:08,g7c3,2.0,15.0,-13.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,35,white,Qxd5,r2q1rk1/1p1b1pbp/p5p1/3p4/8/PBB2Q2/1P3PPP/R4RK1 w - - 0 18,0:02:36,c3g7,15.0,45.0,-30.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,36,black,Be6,r2q1rk1/1p1b1pbp/p5p1/3Q4/8/PBB5/1P3PPP/R4RK1 b - - 0 18,0:02:04,g7c3,47.0,-12.0,59.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,37,white,Qxb7,r2q1rk1/1p3pbp/p3b1p1/3Q4/8/PBB5/1P3PPP/R4RK1 w - - 1 19,0:02:35,d5d8,-2.0,392.0,-394.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,38,black,Rb8,r2q1rk1/1Q3pbp/p3b1p1/8/8/PBB5/1P3PPP/R4RK1 b - - 0 19,0:01:58,a8b8,399.0,-436.0,835.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,39,white,Qxa6,1r1q1rk1/1Q3pbp/p3b1p1/8/8/PBB5/1P3PPP/R4RK1 w - - 1 20,0:02:09,c3g7,-387.0,409.0,-796.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,40,black,Bxb3,1r1q1rk1/5pbp/Q3b1p1/8/8/PBB5/1P3PPP/R4RK1 b - - 0 20,0:01:56,b8b3,433.0,-360.0,793.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,41,white,Bxg7,1r1q1rk1/5pbp/Q5p1/8/8/PbB5/1P3PPP/R4RK1 w - - 0 21,0:02:02,c3g7,-376.0,360.0,-736.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,42,black,Kxg7,1r1q1rk1/5pBp/Q5p1/8/8/Pb6/1P3PPP/R4RK1 b - - 0 21,0:01:54,g8g7,377.0,-367.0,744.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,43,white,Qd3,1r1q1r2/5pkp/Q5p1/8/8/Pb6/1P3PPP/R4RK1 w - - 0 22,0:02:02,a6c6,-358.0,696.0,-1054.0
tVhHVxf9,2025.05.21,Bbadd13,DVX1940,1352,1334,0-1,Modern Defense,B06,44,black,Qxd3,1r1q1r2/5pkp/6p1/8/8/Pb1Q4/1P3PPP/R4RK1 b - - 1 22,0:01:51,d8d3,718.0,-692.0,1410.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,1,white,e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0:03:00,e2e4,32.0,-29.0,61.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,2,black,c5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0:03:00,c7c5,-35.0,44.0,-79.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,3,white,Nf3,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0:03:00,g1f3,31.0,-44.0,75.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,4,black,Nc6,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0:02:59,d7d6,-34.0,38.0,-72.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,5,white,Nc3,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,0:03:00,b1c3,30.0,-31.0,61.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,6,black,e6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,0:02:56,e7e5,-34.0,53.0,-87.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,7,white,d4,r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,0:02:59,d2d4,32.0,-42.0,74.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,8,black,cxd4,r1bqkbnr/pp1p1ppp/2n1p3/2p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,0:02:53,c5d4,-37.0,39.0,-76.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,9,white,Nxd4,r1bqkbnr/pp1p1ppp/2n1p3/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,0:02:59,f3d4,42.0,-40.0,82.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,10,black,d5,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 5,0:02:52,g8f6,-45.0,133.0,-178.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,11,white,Nxc6,r1bqkbnr/pp3ppp/2n1p3/3p4/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,0:02:58,f1b5,149.0,-38.0,187.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,12,black,bxc6,r1bqkbnr/pp3ppp/2N1p3/3p4/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6,0:02:52,b7c6,-17.0,21.0,-38.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,13,white,Be2,r1bqkbnr/p4ppp/2p1p3/3p4/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,0:02:58,f1d3,15.0,24.0,-9.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,14,black,Bd6,r1bqkbnr/p4ppp/2p1p3/3p4/4P3/2N5/PPP1BPPP/R1BQK2R b KQkq - 1 7,0:02:46,g8f6,30.0,10.0,20.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,15,white,O-O,r1bqk1nr/p4ppp/2pbp3/3p4/4P3/2N5/PPP1BPPP/R1BQK2R w KQkq - 2 8,0:02:57,d1d4,0.0,23.0,-23.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,16,black,Qc7,r1bqk1nr/p4ppp/2pbp3/3p4/4P3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 3 8,0:02:45,g8f6,26.0,-8.0,34.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,17,white,g3,r1b1k1nr/p1q2ppp/2pbp3/3p4/4P3/2N5/PPP1BPPP/R1BQ1RK1 w kq - 4 9,0:02:54,f2f4,0.0,44.0,-44.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,18,black,Nf6,r1b1k1nr/p1q2ppp/2pbp3/3p4/4P3/2N3P1/PPP1BP1P/R1BQ1RK1 b kq - 0 9,0:02:38,g8f6,43.0,-53.0,96.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,19,white,Bg5,r1b1k2r/p1q2ppp/2pbpn2/3p4/4P3/2N3P1/PPP1BP1P/R1BQ1RK1 w kq - 1 10,0:02:53,f1e1,-52.0,56.0,-108.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,20,black,h6,r1b1k2r/p1q2ppp/2pbpn2/3p2B1/4P3/2N3P1/PPP1BP1P/R2Q1RK1 b kq - 2 10,0:02:36,d6e5,55.0,28.0,27.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,21,white,Be3,r1b1k2r/p1q2pp1/2pbpn1p/3p2B1/4P3/2N3P1/PPP1BP1P/R2Q1RK1 w kq - 0 11,0:02:52,g5f6,49.0,87.0,-38.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,22,black,dxe4,r1b1k2r/p1q2pp1/2pbpn1p/3p4/4P3/2N1B1P1/PPP1BP1P/R2Q1RK1 b kq - 1 11,0:02:30,d5e4,73.0,-80.0,153.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,23,white,Nxe4,r1b1k2r/p1q2pp1/2pbpn1p/8/4p3/2N1B1P1/PPP1BP1P/R2Q1RK1 w kq - 0 12,0:02:52,d1d4,-86.0,402.0,-488.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,24,black,Nxe4,r1b1k2r/p1q2pp1/2pbpn1p/8/4N3/4B1P1/PPP1BP1P/R2Q1RK1 b kq - 0 12,0:02:29,f6e4,392.0,-355.0,747.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,25,white,Bf3,r1b1k2r/p1q2pp1/2pbp2p/8/4n3/4B1P1/PPP1BP1P/R2Q1RK1 w kq - 0 13,0:02:48,d1d4,-349.0,420.0,-769.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,26,black,Ng5,r1b1k2r/p1q2pp1/2pbp2p/8/4n3/4BBP1/PPP2P1P/R2Q1RK1 b kq - 1 13,0:02:25,e4f6,434.0,-396.0,830.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,27,white,Bxc6+,r1b1k2r/p1q2pp1/2pbp2p/6n1/8/4BBP1/PPP2P1P/R2Q1RK1 w kq - 2 14,0:02:47,f3g2,-388.0,693.0,-1081.0
H4UZ3MOH,2025.05.21,Bbadd13,DaSimon69,1352,1362,0-1,"Sicilian Defense: Taimanov Variation, Normal Variation",B45,28,black,Qxc6,r1b1k2r/p1q2pp1/2Bbp2p/6n1/8/4B1P1/PPP2P1P/R2Q1RK1 b kq - 0 14,0:02:16,c7c6,699.0,-690.0,1389.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,1,white,e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0:03:00,e2e4,25.0,-33.0,58.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,2,black,e5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0:03:00,c7c5,-36.0,31.0,-67.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,3,white,Nf3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0:02:59,g1f3,32.0,-29.0,61.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,4,black,Nc6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0:02:59,b8c6,-34.0,26.0,-60.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,5,white,Nc3,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,0:02:58,f1b5,31.0,-12.0,43.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,6,black,Nf6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,0:02:59,g8f6,-15.0,13.0,-28.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,7,white,Bc4,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,0:02:58,c3d5,17.0,39.0,-22.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,8,black,d6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,0:02:58,f6e4,31.0,124.0,-93.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,9,white,O-O,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,0:02:58,f3g5,116.0,-33.0,149.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,10,black,Be6,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 5,0:02:57,f8e7,-24.0,39.0,-63.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,11,white,d4,r2qkb1r/ppp2ppp/2npbn2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 2 6,0:02:57,c4b5,40.0,362.0,-322.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,12,black,Bxc4,r2qkb1r/ppp2ppp/2npbn2/4p3/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 6,0:02:54,e6c4,378.0,-400.0,778.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,13,white,dxe5,r2qkb1r/ppp2ppp/2np1n2/4p3/2bPP3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 0 7,0:02:53,f1e1,-409.0,520.0,-929.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,14,black,dxe5,r2qkb1r/ppp2ppp/2np1n2/4P3/2b1P3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 7,0:02:51,d6e5,499.0,-516.0,1015.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,15,white,Qxd8+,r2qkb1r/ppp2ppp/2n2n2/4p3/2b1P3/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 0 8,0:02:51,c3d5,-520.0,539.0,-1059.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,16,black,Nxd8,r2Qkb1r/ppp2ppp/2n2n2/4p3/2b1P3/2N2N2/PPP2PPP/R1B2RK1 b kq - 0 8,0:02:48,a8d8,543.0,-504.0,1047.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,17,white,b3,r2nkb1r/ppp2ppp/5n2/4p3/2b1P3/2N2N2/PPP2PPP/R1B2RK1 w kq - 0 9,0:02:51,f3e5,-496.0,530.0,-1026.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,18,black,Be6,r2nkb1r/ppp2ppp/5n2/4p3/2b1P3/1PN2N2/P1P2PPP/R1B2RK1 b kq - 0 9,0:02:47,c4f1,546.0,-434.0,980.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,19,white,Bb2,r2nkb1r/ppp2ppp/4bn2/4p3/4P3/1PN2N2/P1P2PPP/R1B2RK1 w kq - 1 10,0:02:49,f3e5,-427.0,516.0,-943.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,20,black,Nc6,r2nkb1r/ppp2ppp/4bn2/4p3/4P3/1PN2N2/PBP2PPP/R4RK1 b kq - 2 10,0:02:45,f8d6,524.0,-499.0,1023.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,21,white,Rad1,r3kb1r/ppp2ppp/2n1bn2/4p3/4P3/1PN2N2/PBP2PPP/R4RK1 w kq - 3 11,0:02:49,f3e5,-521.0,519.0,-1040.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,22,black,Nd4,r3kb1r/ppp2ppp/2n1bn2/4p3/4P3/1PN2N2/PBP2PPP/3R1RK1 b kq - 4 11,0:02:42,a7a6,552.0,-422.0,974.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,23,white,Nxd4,r3kb1r/ppp2ppp/4bn2/4p3/3nP3/1PN2N2/PBP2PPP/3R1RK1 w kq - 5 12,0:02:46,f3e5,-408.0,419.0,-827.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,24,black,exd4,r3kb1r/ppp2ppp/4bn2/4p3/3NP3/1PN5/PBP2PPP/3R1RK1 b kq - 0 12,0:02:40,e5d4,408.0,-408.0,816.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,25,white,Ne2,r3kb1r/ppp2ppp/4bn2/8/3pP3/1PN5/PBP2PPP/3R1RK1 w kq - 0 13,0:02:46,d1d4,-424.0,479.0,-903.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,26,black,Bc5,r3kb1r/ppp2ppp/4bn2/8/3pP3/1P6/PBP1NPPP/3R1RK1 b kq - 1 13,0:02:36,e8c8,468.0,-402.0,870.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,27,white,e5,r3k2r/ppp2ppp/4bn2/2b5/3pP3/1P6/PBP1NPPP/3R1RK1 w kq - 2 14,0:02:45,b2d4,-426.0,485.0,-911.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,28,black,Ne4,r3k2r/ppp2ppp/4bn2/2b1P3/3p4/1P6/PBP1NPPP/3R1RK1 b kq - 0 14,0:02:33,f6d5,471.0,-427.0,898.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,29,white,Bxd4,r3k2r/ppp2ppp/4b3/2b1P3/3pn3/1P6/PBP1NPPP/3R1RK1 w kq - 1 15,0:02:39,e2d4,-419.0,470.0,-889.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,30,black,O-O-O,r3k2r/ppp2ppp/4b3/2b1P3/3Bn3/1P6/P1P1NPPP/3R1RK1 b kq - 0 15,0:02:26,e8c8,462.0,-476.0,938.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,31,white,Bxc5,2kr3r/ppp2ppp/4b3/2b1P3/3Bn3/1P6/P1P1NPPP/3R1RK1 w - - 1 16,0:02:37,d4c5,-460.0,452.0,-912.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,32,black,Nxc5,2kr3r/ppp2ppp/4b3/2B1P3/4n3/1P6/P1P1NPPP/3R1RK1 b - - 0 16,0:02:25,e4c5,459.0,-474.0,933.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,33,white,Rxd8+,2kr3r/ppp2ppp/4b3/2n1P3/8/1P6/P1P1NPPP/3R1RK1 w - - 0 17,0:02:36,f2f4,-451.0,485.0,-936.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,34,black,Rxd8,2kR3r/ppp2ppp/4b3/2n1P3/8/1P6/P1P1NPPP/5RK1 b - - 0 17,0:02:22,h8d8,452.0,-476.0,928.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,35,white,c4,2kr4/ppp2ppp/4b3/2n1P3/8/1P6/P1P1NPPP/5RK1 w - - 0 18,0:02:35,f1c1,-486.0,532.0,-1018.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,36,black,Ne4,2kr4/ppp2ppp/4b3/2n1P3/2P5/1P6/P3NPPP/5RK1 b - - 0 18,0:02:20,b7b6,518.0,-474.0,992.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,37,white,a4,2kr4/ppp2ppp/4b3/4P3/2P1n3/1P6/P3NPPP/5RK1 w - - 1 19,0:02:28,f2f3,-465.0,547.0,-1012.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,38,black,Nd2,2kr4/ppp2ppp/4b3/4P3/P1P1n3/1P6/4NPPP/5RK1 b - - 0 19,0:02:13,a7a5,547.0,-563.0,1110.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,39,white,Rd1,2kr4/ppp2ppp/4b3/4P3/P1P5/1P6/3nNPPP/5RK1 w - - 1 20,0:02:25,e2f4,-541.0,595.0,-1136.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,40,black,Nxb3,2kr4/ppp2ppp/4b3/4P3/P1P5/1P6/3nNPPP/3R2K1 b - - 2 20,0:02:10,d2f3,609.0,-543.0,1152.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,41,white,Rxd8+,2kr4/ppp2ppp/4b3/4P3/P1P5/1n6/4NPPP/3R2K1 w - - 0 21,0:02:24,d1d8,-532.0,546.0,-1078.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,42,black,Kxd8,2kR4/ppp2ppp/4b3/4P3/P1P5/1n6/4NPPP/6K1 b - - 0 21,0:02:09,c8d8,535.0,-525.0,1060.0
3CosN4BO,2025.05.21,Bbadd13,dastardley,1354,1305,0-1,Four Knights Game: Italian Variation,C47,43,white,Nd4,3k4/ppp2ppp/4b3/4P3/P1P5/1n6/4NPPP/6K1 w - - 0 22,0:02:17,f2f4,-520.0,724.0,-1244.0
1wgqmMEJ,2025.05.21,Bbadd13,omidsaeeddy,1342,1330,1-0,Scandinavian Defense: Valencian Variation,B01,1,white,e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0:03:00,e2e4,29.0,-24.0,53.0
1wgqmMEJ,2025.05.21,Bbadd13,omidsaeeddy,1342,1330,1-0,Scandinavian Defense: Valencian Variation,B01,2,black,d5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0:03:00,c7c5,-23.0,76.0,-99.0
1wgqmMEJ,2025.05.21,Bbadd13,omidsaeeddy,1342,1330,1-0,Scandinavian Defense: Valencian Variation,B01,3,white,exd5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0:02:59,e4d5,64.0,-63.0,127.0
1wgqmMEJ,2025.05.21,Bbadd13,omidsaeeddy,1342,1330,1-0,Scandinavian Defense: Valencian Variation,B01,4,black,Qxd5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,0:03:00,g8f6,-64.0,77.0,-141.0
